Dept Code,Dept Name,Function,Sub-function,Programme group code,Programme group name,ID or Non-ID,CAP or CUR,Sector,NUTS 1 region,1999-00,2000-01,2001-02,2002-03,2003-04,2004-05
42,Scotland Office,General public services,Public and common services,152000,SECRETARY OF STATE FOR SCOTLAND - ADMIN,ID,CAP,CG,SCOTLAND,0.2,0.1,0.1,0.1,0,0.1
42,Scotland Office,General public services,Public and common services,152000,SECRETARY OF STATE FOR SCOTLAND - ADMIN,ID,CUR,CG,SCOTLAND,3.4,5.6,6.2,6.4,4.5,3.8
42,Scotland Office,General public services,Public and common services,152001,Scotland Office: CFERs,ID,CUR,CG,SCOTLAND,0,0,-0.3,0,0,0
42,Scotland Office,General public services,Public and common services,152025,Parliamentary Boundary Commission for Scotland,ID,CUR,CG,SCOTLAND,0.2,0.1,0.2,0.3,0.2,0.3
42,Scotland Office,General public services,Public and common services,152027,Commission on Electoral Arrangements in Scotland,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0.2
42,Scotland Office,General public services,Public and common services,152028,Non Voted Election Expenses,ID,CUR,CG,SCOTLAND,8.7,0.7,6.8,2.7,11.3,0
42,Scotland Office,Public order and safety,Other public order and safety,152026,Office of the Advocate General,ID,CUR,CG,SCOTLAND,0,0,0,0,1.5,1.6
44,Office of Telecommun,Enterprise and economic development,Economic development and trade,40602,Consumer Protection,Non-ID,CUR,CG,NOT IDENTIFIABLE,12,13,16,17,18, 
44,Office of Telecommun,Enterprise and economic development,Economic development and trade,40602,Consumer Protection,Non-ID,CAP,CG,NOT IDENTIFIABLE,2,1,1,0,0, 
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,ENGLAND_London,3,3.8,3.7,3.5,4.4,19
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,ENGLAND_South East,3.3,4.2,4.2,3.5,3.6,5.4
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,ENGLAND_North West,2.1,2.7,2.8,2.2,2.9,4.5
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,ENGLAND_South West,2.3,3,2.8,2.3,1.9,4.4
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,ENGLAND_Yorkshire & Humberside,1.7,2.2,2.2,1.8,2.3,3.6
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,ENGLAND_West Midlands,2.1,2.7,2.7,2.1,2.4,3.3
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,ENGLAND_Eastern,2.4,3.1,3.1,2.3,1.7,2.6
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,ENGLAND_East Midlands,1.2,1.6,1.6,1.4,1.5,2.5
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,ENGLAND_North East,1.1,1.4,1.4,1.2,1.9,2
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,WALES,1.1,1.5,1.4,1.2,1,1.4
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,SCOTLAND,,,,,,
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,NORTHERN IRELAND,,,,,,
45,Land Registry       ,General public services,Public and common services,130401,"Records, registrations and surveys - Land Registry",ID,CAP,PC,OUTSIDE UK,,,,,,
47,Wales_LA,Public order and safety,Administration of justice,90110,Magistrates Courts Grants,ID,CAP,LA,WALES,1.3,0.8,3.9,3.4,1.6,2.1
47,Wales_LA,Public order and safety,Administration of justice,90110,Magistrates Courts Grants,ID,CUR,LA,WALES,19.3,21.6,21.9,23,26,27.3
47,Department for Constitutional Affairs (DCA) ,DUP,DUP,90132,DUP - Other current expenditure,Non-ID,CUR,CG,NOT IDENTIFIABLE,0,0,0,0,-17.5,28.4
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90170,HM Courts Service Accruing Superannuation Liability Charge,Non-ID,CUR,CG,NOT IDENTIFIABLE, , , , , , 
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,ENGLAND_London,0,0,0,0,0,6.9
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,ENGLAND_North West,0,0,0,0,0,4.8
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,ENGLAND_South East,0,0,0,0,0,4.2
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,ENGLAND_West Midlands,0,0,0,0,0,3.4
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,3.3
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,ENGLAND_Eastern,0,0,0,0,0,2.9
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,ENGLAND_South West,0,0,0,0,0,2.8
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,0,0,2.6
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,WALES,0,0,0,0,0,2.2
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,ENGLAND_North East,0,0,0,0,0,2
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,SCOTLAND,,,,,,
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,NORTHERN IRELAND,,,,,,
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90169,Libra,ID,CUR,CG,OUTSIDE UK,,,,,,
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90168,Judicial Costs  Court Service,Non-ID,CUR,CG,NOT IDENTIFIABLE,61,89,100,110,100, 
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,ENGLAND_London,0,0,0,0,0,26.5
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,ENGLAND_North West,0,0,0,0,0,11.9
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,ENGLAND_South East,0,0,0,0,0,9.6
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,ENGLAND_Eastern,0,0,0,0,0,6.8
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,ENGLAND_West Midlands,0,0,0,0,0,6.7
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,6.4
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,ENGLAND_South West,0,0,0,0,0,4.2
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,0,0,4.1
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,WALES,0,0,0,0,0,3.8
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,ENGLAND_North East,0,0,0,0,0,2.7
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,SCOTLAND,,,,,,
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,NORTHERN IRELAND,,,,,,
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90167,Judicial Costs HM Courts Service,ID,CUR,CG,OUTSIDE UK,,,,,,
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90166,HM Courts Service,Non-ID,CUR,CG,NOT IDENTIFIABLE, , , , , , 
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90166,HM Courts Service,Non-ID,CAP,CG,NOT IDENTIFIABLE, , , , , , 
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,SCOTLAND,0,0,0,0,0,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,WALES,0,0,0,0.06,0.59,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,ENGLAND_North East,0,0,0,0.06,1.12,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,ENGLAND_North West,0,0,0,0.11,1.71,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0.09,1.35,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,ENGLAND_East Midlands,0,0,0,0.07,0.88,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,ENGLAND_West Midlands,0,0,0,0.11,1.41,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,ENGLAND_South West,0,0,0,0.12,1.12,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,ENGLAND_Eastern,0,0,0,0.12,1,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,ENGLAND_London,0,0,0,0.18,2.59,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,ENGLAND_South East,0,0,0,0.18,2.12,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90159,CMF for HM Land Registry,ID,CAP,CG,OUTSIDE UK,0,0,0,0,0,0
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,ENGLAND_North East,0.4,0.5,0.5,0.5,-0.2,-0.1
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,NORTHERN IRELAND,0.5,0.6,0.6,0.7,-0.2,-0.2
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,ENGLAND_East Midlands,1,1.1,1.2,1.3,-0.4,-0.3
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,WALES,1.2,1.3,1.3,1.4,-0.4,-0.4
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,1.8,1.9,2,2.2,-0.6,-0.6
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,ENGLAND_South West,2.2,2.3,2.4,2.6,-0.8,-0.7
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,ENGLAND_Eastern,2.2,2.3,2.5,2.7,-0.8,-0.7
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,ENGLAND_West Midlands,2.6,2.8,2.9,3.2,-0.9,-0.8
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,ENGLAND_North West,2.7,2.9,3.1,3.3,-1,-0.9
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,SCOTLAND,3.9,4.2,4.4,4.8,-1.4,-1.2
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,ENGLAND_South East,5.1,5.4,5.7,6.2,-1.8,-1.6
47,Department for Constitutional Affairs (DCA) ,Social protection,Public sector occupational pensions,90156,Judicial Pension Schemes,ID,CUR,CG,ENGLAND_London,6.4,6.7,7.1,7.8,-2.3,-2
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90155,Judicial Pensions Administration,Non-ID,CUR,CG,NOT IDENTIFIABLE, , , , , ,0
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90146,Office of the Information Commissioner,Non-ID,CUR,CG,NOT IDENTIFIABLE,0,0,7,8,1,10
47,Department for Constitutional Affairs (DCA) ,General public services,Public and common services,90146,Office of the Information Commissioner,Non-ID,CAP,CG,NOT IDENTIFIABLE,0, ,1,5,1, 
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,WALES,0,0,0.6,0.5,0.3,-0.1
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,ENGLAND_North East,0,0,1,0.9,0.6,-0.2
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0.9,0.8,0.5,-0.2
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,ENGLAND_East Midlands,0,0,0.8,0.7,0.5,-0.2
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,ENGLAND_West Midlands,0,0,1,0.9,0.6,-0.2
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,ENGLAND_South West,0,0,1.1,0.9,0.6,-0.2
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,ENGLAND_London,0,0,1.5,1.3,0.8,-0.3
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,ENGLAND_North West,0,0,1.6,1.4,0.9,-0.4
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,ENGLAND_Eastern,0,0,1.5,1.4,0.9,-0.4
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,ENGLAND_South East,0,0,2.3,2.1,1.3,-0.5
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,SCOTLAND,,,,,,
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,NORTHERN IRELAND,,,,,,
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CUR,CG,OUTSIDE UK,,,,,,
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CAP,CG,WALES,0,0,0.2,0.2,0,0
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CAP,CG,ENGLAND_North East,0,0,0.4,0.3,0.1,0
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CAP,CG,ENGLAND_North West,0,0,0.7,0.4,0.1,0
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0,0,0.4,0.2,0.1,0
47,Department for Constitutional Affairs (DCA) ,Public order and safety,Administration of justice,90145,Public Guardian Office,ID,CAP,CG,ENGLAND_East Midlands,0,0,0.4,0.2,0.1,0
